dia(1)	hora(1)	gyroX	gyroY	gyroZ	accelX	accelY	accelZ	roll	pitch	yaw	dir	gpsLong	gpsLat	altime	motores(4)	motores(4)	motores(4)	motores(4)
2019-04-18	12:56:36	-21.49200439453125	99.609375	126.953125	-0.09423828125	0.09765625	1.051513671875	6.5	-5.106	-32.358	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:36	117.17987060546875	-19.53887939453125	123.046875	-0.05322265625	0.0849609375	1.05615234375	5.897	-3.854	-32.763	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:37	-171.875	60.53924560546875	150.390625	-0.0888671875	0.073974609375	1.06640625	3.66	-4.821	-33.5	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:37	132.80487060546875	-35.16387939453125	-89.874267578125	0.14453125	0.092529296875	1.06982421875	4.321	-2.317	-32.525	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:38	156.25	138.671875	5.86700439453125	0.3544921875	0.14501953125	1.1572265625	4.394	-8.436	-33.69	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:38	-7.82012939453125	-31.25762939453125	37.109375	-0.07373046875	0.0849609375	1.054931640625	5.684	-4.134	-34.223	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:39	-31.25762939453125	70.3125	-23.44512939453125	-0.07763671875	0.070556640625	1.053955078125	4.794	-4.513	-34.292	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:39	-74.24163818359375	150.4058837890625	-13.69476318359375	-0.116455078125	0.046630859375	1.01806640625	2.09	-6.308	-26.253	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:40	-158.203125	1.953125	177.71148681640625	-0.021484375	-0.044189453125	1.053955078125	-1.955	-1.942	-17.463	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:41	203.125	216.796875	-111.3433837890625	-0.060302734375	-0.0263671875	1.059814453125	0.092	-2.754	-7.605	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:41	37.109375	93.75	-144.53125	0.290283203125	0.120361328125	1.142333984375	1.831	-0.8	-9.246	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:42	-68.36700439453125	-212.89825439453125	-249.99237060546875	-0.140625	-0.105224609375	1.026611328125	1.153	-2.76	-3.13	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:42	19.53125	3.90625	39.0625	-0.010986328125	0.019775390625	1.051025390625	1.897	-0.744	-9.097	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:43	-0.00762939453125	0.0	177.734375	0.00439453125	0.018310546875	1.056884765625	1.528	-0.277	-9.474	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:43	-113.28887939453125	-123.05450439453125	-212.89825439453125	0.0048828125	-0.0068359375	1.06396484375	0.353	0.495	-9.046	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:44	140.625	56.640625	-29.30450439453125	0.02490234375	0.01513671875	1.0615234375	1.898	0.942	-8.314	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:44	-109.38262939453125	-154.30450439453125	-117.22564697265625	-0.007568359375	0.037353515625	1.042236328125	2.336	-1.265	-2.428	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:45	-248.05450439453125	193.359375	134.735107421875	0.216064453125	-0.001708984375	1.03759765625	1.842	7.883	22.432	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:45	-203.13262939453125	-58.60137939453125	7.78961181640625	0.256591796875	0.08544921875	1.01611328125	1.677	8.112	41.4	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:46	-68.36700439453125	212.88299560546875	205.0628662109375	-0.194580078125	-0.008056640625	1.18017578125	1.214	7.458	42.752	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:47	-203.13262939453125	-11.72637939453125	-93.75762939453125	0.111572265625	0.01708984375	1.009765625	2.221	3.647	44.717	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:47	246.09375	-228.515625	146.484375	0.088623046875	0.043212890625	1.09130859375	3.419	3.686	43.414	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:48	50.78125	70.3125	-95.71075439453125	0.05615234375	0.0615234375	1.0732421875	4.188	2.715	42.814	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:48	64.453125	-52.74200439453125	-15.63262939453125	0.092041015625	0.063232421875	1.0732421875	4.285	3.144	43.46	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:49	-27.35137939453125	3.90625	-41.02325439453125	0.099853515625	0.0576171875	1.060546875	3.712	3.641	43.155	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:49	113.28125	93.75	109.375	0.072021484375	0.065673828125	1.03515625	3.483	3.694	42.286	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:50	197.265625	-152.35137939453125	-226.5625	0.10546875	0.05224609375	1.03662109375	3.393	3.897	41.203	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:50	-54.69512939453125	85.9375	31.2347412109375	0.077392578125	0.067626953125	1.037353515625	4.343	3.718	40.106	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:51	-33.21075439453125	-19.53887939453125	-189.483642578125	0.067626953125	-0.011474609375	1.078369140625	2.862	0.03	52.417	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:52	68.359375	-33.21075439453125	-113.2965087890625	0.031494140625	-0.011474609375	1.081298828125	2.002	-0.358	61.121	NE	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:52	3.90625	33.203125	193.3441162109375	-0.070556640625	-0.0634765625	1.133544921875	1.968	-0.375	70.342	E	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:53	-17.58575439453125	13.671875	78.1097412109375	-0.010009765625	0.024169921875	1.10546875	1.742	-0.566	78.979	E	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:53	17.578125	15.625	-140.64788818359375	0.029052734375	0.013427734375	1.039794921875	1.599	-1.194	-83.285	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:54	-72.27325439453125	0.0	-50.80413818359375	0.021484375	0.017578125	1.053466796875	1.464	-0.793	-79.907	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:54	9.765625	31.25	-175.7965087890625	0.0634765625	0.03173828125	1.089111328125	1.739	-0.511	-75.823	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:55	21.484375	3.90625	46.875	0.0087890625	-0.016845703125	1.0625	2.261	-0.587	-74.936	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:55	23.4375	13.671875	25.390625	0.005859375	0.02685546875	1.0556640625	2.319	-0.398	-74.981	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:56	21.484375	9.765625	25.390625	0.00732421875	0.02783203125	1.05712890625	2.36	-0.268	-75.21	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:56	25.390625	11.71875	25.390625	0.008056640625	0.028076171875	1.056884765625	2.379	-0.191	-75.439	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:57	25.390625	13.671875	27.34375	0.006103515625	0.025146484375	1.055908203125	2.41	-0.146	-75.665	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:58	23.4375	9.765625	23.4375	0.00390625	0.02880859375	1.055908203125	2.429	-0.12	-75.892	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:58	23.4375	11.71875	25.390625	0.0048828125	0.031982421875	1.057373046875	2.445	-0.107	-76.112	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:59	23.4375	11.71875	25.390625	0.00634765625	0.02685546875	1.0546875	2.445	-0.097	-76.335	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:56:59	27.34375	11.71875	25.390625	0.003662109375	0.0302734375	1.056884765625	2.463	-0.107	-76.533	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:00	25.390625	11.71875	25.390625	0.004638671875	0.028564453125	1.0546875	2.47	-0.1	-76.752	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:00	27.34375	11.71875	25.390625	0.006591796875	0.026123046875	1.057861328125	2.474	-0.076	-76.978	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:01	23.4375	13.671875	21.484375	0.004638671875	0.02685546875	1.052978515625	2.481	-0.068	-77.201	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:01	25.390625	11.71875	25.390625	0.0078125	0.029541015625	1.056884765625	2.482	-0.087	-77.424	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:02	25.390625	11.71875	27.34375	0.004638671875	0.026123046875	1.05859375	2.468	-0.075	-77.642	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:02	25.390625	11.71875	25.390625	0.006591796875	0.028076171875	1.0556640625	2.481	-0.075	-77.861	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:03	29.296875	15.625	23.4375	0.005615234375	0.027099609375	1.0556640625	2.477	-0.086	-78.079	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:04	23.4375	15.625	21.484375	0.0029296875	0.02734375	1.05419921875	2.489	-0.088	-78.276	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:04	29.296875	9.765625	35.15625	0.005615234375	0.02880859375	1.055419921875	2.516	-0.054	-78.511	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:05	25.390625	13.671875	23.4375	0.00341796875	0.0263671875	1.05810546875	2.527	-0.061	-78.735	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:05	29.296875	11.71875	25.390625	0.008544921875	0.02978515625	1.0576171875	2.518	-0.063	-78.953	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:06	23.4375	11.71875	23.4375	0.004150390625	0.03173828125	1.052001953125	2.528	-0.077	-79.164	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:06	27.34375	9.765625	25.390625	0.004150390625	0.0302734375	1.057861328125	2.525	-0.082	-79.375	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:07	25.390625	11.71875	25.390625	0.001708984375	0.03271484375	1.0556640625	2.179	0.048	-79.395	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:07	25.390625	9.765625	23.4375	0.005615234375	0.0283203125	1.057373046875	1.963	0.146	-79.413	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:08	31.25	9.765625	23.4375	0.0029296875	0.02880859375	1.061767578125	1.825	0.208	-79.43	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:09	25.390625	11.71875	23.4375	0.004638671875	0.03125	1.05615234375	1.738	0.239	-79.451	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:09	25.390625	9.765625	27.34375	0.001708984375	0.02587890625	1.061767578125	1.671	0.266	-79.468	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:10	25.390625	11.71875	25.390625	0.0078125	0.02783203125	1.055908203125	1.637	0.273	-79.483	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:10	27.34375	7.8125	23.4375	0.00439453125	0.02880859375	1.061279296875	1.611	0.285	-79.5	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:11	25.390625	11.71875	23.4375	0.0009765625	0.029052734375	1.054931640625	1.584	0.298	-79.518	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:11	27.34375	9.765625	23.4375	0.010498046875	0.0263671875	1.059814453125	1.577	0.299	-79.536	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	12:57:12	25.390625	11.71875	25.390625	-0.000732421875	0.02978515625	1.059326171875	1.57	0.301	-79.557	N	gpsLong	gpsLat	700	1000	1000	1000	1000
