dia(1)	hora(1)	gyroX	gyroY	gyroZ	accelX	accelY	accelZ	roll	pitch	yaw	brujula	vientoFG	varianzaRoll	varianzaPitch	direccion	gpsLong	gpsLat	altime	motores(4)	motores(4)	motores(4)	motores(4)
2019-04-18	19:45:22	46.875	19.53125	-248.10028076171875	-0.01953125	0.021728515625	1.06396484375	1.546	-0.69	9.215	N	0.029216401520864427	0.09158842280000878	0.28966139382168965	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	37.109375	19.53125	33.172607421875	-0.0078125	-0.02734375	1.0576171875	1.44	-0.905	13.921	NE	0.028437929255002024	0.10585106757543716	0.21448089216912003	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	21.484375	13.671875	-212.9058837890625	0.05419921875	0.0048828125	1.05615234375	1.37	-0.932	16.775	NE	0.054418720777141646	0.07022602710839454	0.0270432776042282	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	3.90625	5.859375	-50.7965087890625	-0.00439453125	0.0068359375	1.06396484375	1.29	-0.893	18.131	NE	0.008126619617721308	0.08032433414318985	-0.038302170339159614	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	-50.78887939453125	-52.74200439453125	15.625	0.010986328125	-0.00390625	1.0537109375	0.906	-0.585	19.363	NE	0.01166011126587847	0.38345805032562075	-0.30789526269883305	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	-15.63262939453125	42.96875	201.13372802734375	0.02880859375	0.01708984375	1.047607421875	0.607	-0.829	24.405	NE	0.03349623610574706	0.2991136009095905	0.2430993714989964	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	29.296875	33.203125	-11.749267578125	0.00732421875	-0.024169921875	1.075439453125	0.503	-0.838	28.985	NE	0.025255282689794923	0.10416166799326299	0.009877882988062803	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:23	31.25	15.625	0.0	0.015625	-0.00439453125	1.04833984375	0.472	-0.652	31.1	NE	0.01623122083847135	0.030814793084528114	-0.18594974178344303	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	35.15625	35.15625	-27.36663818359375	0.025390625	-0.001953125	1.0341796875	0.417	-0.673	33.657	NE	0.025465634395322848	0.05477273289890827	0.020457711778947285	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	60.546875	42.96875	244.1253662109375	0.0810546875	0.005859375	1.048583984375	0.411	-0.573	36.446	E	0.08126619617721308	0.0061440526587625	-0.09958662775556226	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	-0.00762939453125	17.578125	19.5159912109375	-0.149169921875	-0.055908203125	1.071044921875	0.363	-0.502	37.784	E	0.15930283352426555	0.0485853561122237	-0.07084883243145756	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	15.625	11.71875	124.9847412109375	0.06640625	0.0048828125	1.0478515625	0.351	-0.445	38.83	E	0.06658552317863588	0.011233888921583779	-0.05792882738728916	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	19.53125	11.71875	85.9222412109375	0.03369140625	-0.002197265625	1.049560546875	0.343	-0.425	41.498	E	0.033762980190281566	0.008378680471672895	-0.01958177087204399	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	41.015625	21.484375	13.671875	0.02294921875	-0.007568359375	1.041748046875	0.323	-0.524	43.221	E	0.024164989237831287	0.02005664693095638	0.09940962097788641	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:24	13.671875	0.0	-197.2808837890625	0.12109375	0.008544921875	1.084228515625	0.365	-0.436	45.078	E	0.12139485977137728	-0.04232256561205511	-0.08863178846326442	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	-39.07012939453125	-9.77325439453125	228.5003662109375	0.010498046875	0.021240234375	0.94775390625	0.348	-0.221	47.131	E	0.023692964029319526	0.017260362763029724	-0.2148984994932709	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	13.671875	23.4375	3.90625	0.021240234375	-0.007568359375	1.109375	0.469	-0.165	47.002	E	0.022548339626989877	-0.12118981708714754	-0.05594622169943997	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	54.6875	29.296875	138.671875	0.022705078125	-0.00048828125	1.05712890625	0.603	-0.037	46.648	E	0.022710327854116398	-0.13323100051682812	-0.12773223597109915	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	-42.97637939453125	-128.90625	-64.46075439453125	0.067626953125	0.0400390625	0.87109375	0.685	-0.583	46.2	E	0.07859091114658141	-0.08267104287610139	0.5461149243035116	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	93.74237060546875	-220.68023681640625	121.10137939453125	-0.10791015625	-0.058349609375	1.148193359375	-0.376	-8.081	44.6	E	0.12267550177649367	1.060803681612482	7.497593135600423	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	-9.7808837890625	126.97601318359375	60.55450439453125	-0.475341796875	-0.081298828125	1.0126953125	-2.683	-19.39	42.531	E	0.4822440495338974	2.307087872023189	11.309024865180664	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:25	-138.671875	-33.18023681640625	134.75799560546875	-0.724609375	0.13525390625	0.912353515625	-4.054	-29.125	43.722	E	0.7371243894308304	1.3717244919291303	9.735049353836068	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	-21.484375	-105.3924560546875	246.10137939453125	-0.789794921875	-0.053955078125	0.773193359375	-1.963	-49.367	44.059	E	0.7916357553035438	-2.091421864641928	20.2424635277406	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	-177.74200439453125	-160.1104736328125	-242.17987060546875	-0.744384765625	-0.11572265625	0.602783203125	-0.549	-70.259	44.055	E	0.7533262324279846	-1.4142323670650159	20.891411667965293	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	-9.77325439453125	-236.328125	93.75762939453125	-0.724609375	-0.017578125	0.20458984375	1.733	-76.976	43.085	E	0.724822555399876	-2.2814223923628094	6.717605542396242	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	210.92987060546875	189.422607421875	-35.1715087890625	-0.796630859375	0.026611328125	0.388671875	0.737	-70.65	42.931	E	0.7970752090569166	0.9955591844626547	-6.326738734749881	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	-181.64825439453125	-138.71002197265625	232.41424560546875	-0.934326171875	-0.038330078125	0.552001953125	-1.516	-58.166	42.797	E	0.9351120736786904	2.2529556223651697	-12.483435266422788	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	240.22674560546875	-101.6082763671875	83.9691162109375	-0.758056640625	-0.096435546875	0.723876953125	-4.914	-45.887	43.758	E	0.7641660062425839	3.3977829795594445	-12.279331720098334	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:26	177.72674560546875	173.7823486328125	154.296875	-0.616943359375	-0.062255859375	0.805908203125	-7.143	-32.626	43.343	E	0.6200765281023224	2.2290506614788033	-13.260963628129872	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	167.96875	-123.077392578125	-181.640625	-0.521240234375	-0.1796875	0.924072265625	-7.064	-24.368	42.613	E	0.5513428874915817	-0.07851653037918993	-8.257623631661481	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	72.265625	-212.91351318359375	-101.5625	-0.345947265625	-0.18017578125	0.9599609375	-7.274	-17.707	41.504	E	0.39005489708816904	0.2103024235887574	-6.661615257619374	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	-164.07012939453125	-238.3270263671875	56.63299560546875	-0.20166015625	-0.14697265625	0.787841796875	-6.947	-11.493	40.741	E	0.24953512839669503	-0.32716381562529584	-6.214167226283127	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	167.96875	197.2503662109375	148.4222412109375	-0.13330078125	-0.045166015625	1.047119140625	-6.193	-7.132	41.2	E	0.14074468817436095	-0.7544105060965451	-4.360512411154825	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	-31.25	9.7503662109375	-3.92913818359375	-0.011474609375	-0.120361328125	1.06494140625	-4.196	-2.699	42.759	E	0.12090705508084611	-1.9964922486425802	-4.432859233947804	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	238.28125	208.97674560546875	148.41461181640625	-0.027099609375	-0.091796875	1.048828125	-2.369	-0.84	45.967	E	0.09571340077566574	-1.8274071424173424	-1.859471886876288	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:27	228.515625	-99.61700439453125	138.6566162109375	0.151611328125	-0.002685546875	0.966064453125	-1.078	0.252	49.161	E	0.15163511129630972	-1.2914748641726688	-1.0917536094036557	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	-134.765625	-156.25762939453125	210.92987060546875	0.02734375	-0.02490234375	0.9638671875	1.158	0.772	50.567	E	0.03698388011425605	-2.235950502940573	-0.5194347546977636	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	95.703125	29.296875	83.9691162109375	0.0166015625	-0.017578125	1.047607421875	1.24	0.638	52.079	E	0.02417855156863271	-0.08204434530127713	0.13323099655083992	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	-19.53887939453125	-19.53887939453125	152.33612060546875	0.057861328125	0.020751953125	1.083984375	1.201	0.68	53.79	E	0.06147012974519505	0.0393728074301809	-0.04168813931266557	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	-78.13262939453125	-0.00762939453125	179.67987060546875	-0.014892578125	-0.0263671875	1.079833984375	0.886	0.793	54.586	E	0.03028229614592303	0.31482278105836337	-0.11327943409427255	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	27.34375	15.625	66.38336181640625	0.071044921875	0.044677734375	0.9833984375	0.914	0.821	55.902	E	0.08392544830447979	-0.027312843765758266	-0.027962074674882542	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	37.109375	-1.96075439453125	-212.88299560546875	0.00732421875	0.00244140625	1.06005859375	0.963	0.859	55.425	E	0.007720404443770457	-0.04898787789633641	-0.03760053443698563	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:28	62.5	7.8125	-50.77362060546875	-0.0107421875	-0.015625	1.0205078125	0.75	1.133	53.068	E	0.018961413905222265	0.2126798443009773	-0.2737039528369839	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	-7.82012939453125	-7.82012939453125	136.72637939453125	-0.010009765625	-0.035888671875	1.08935546875	0.864	1.211	51.047	E	0.03725845107916924	-0.11438499605467822	-0.07891906001845084	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	89.84375	11.71875	27.34375	0.023681640625	-0.005615234375	1.060546875	0.768	1.202	50.542	E	0.024338261231604694	0.09677727617130016	0.00893415343363646	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	41.015625	7.8125	-220.6878662109375	0.061767578125	0.0390625	1.051513671875	0.87	1.41	49.126	E	0.0730829160178901	-0.10264340519980508	-0.20742140083986071	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	48.828125	42.96875	128.89862060546875	0.058349609375	0.05029296875	1.062744140625	0.83	1.258	49.597	E	0.07703284766840418	0.039746485014086175	0.15193132666154896	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	37.109375	21.484375	29.296875	0.027587890625	-0.017578125	1.00830078125	0.851	1.185	50.118	E	0.03271211071839584	-0.020469931251742568	0.07295543210511912	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:29	177.734375	95.703125	70.3582763671875	-0.421875	0.11767578125	1.06884765625	4.428	-2.641	46.901	E	0.43797957157588735	-3.577578939243562	3.8257883662818895	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	54.6875	19.53125	-203.1097412109375	0.015869140625	0.0009765625	1.067626953125	4.223	-2.049	44.916	E	0.015899160307778257	0.20579009124847225	-0.592200748098449	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	68.359375	58.59375	29.296875	0.019775390625	-0.001220703125	1.0498046875	3.955	-1.765	44.479	E	0.019813030825462385	0.2675164214089496	-0.2834353663250395	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	46.875	31.25	25.390625	0.01904296875	0.000244140625	1.05712890625	3.664	-1.508	44.389	E	0.01904453368970351	0.29095317474583116	-0.2566517681173821	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	193.359375	140.625	-240.22674560546875	0.013671875	0.007568359375	1.07666015625	3.595	-1.224	42.99	E	0.015626907232231698	0.0695025497754651	-0.28471014436521314	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	35.15625	58.59375	179.6417236328125	-0.15087890625	0.06689453125	1.062744140625	3.346	-1.486	44.47	E	0.16504339630034737	0.2491397246175473	0.2621652510841883	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	37.109375	23.4375	216.7510986328125	0.0048828125	0.010986328125	1.056396484375	2.674	-1.795	51.378	E	0.012022531496333136	0.6716255788800263	0.30872877399152987	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:30	56.640625	25.390625	-164.13116455078125	0.106201171875	0.05810546875	1.061279296875	1.992	-2.284	60.132	SE	0.12105756649743343	0.6814387516591609	0.4893108832224722	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	46.875	27.34375	154.24346923828125	0.041259765625	-0.00048828125	1.048828125	3.058	-2.407	67.43	SE	0.041262654762012504	-1.065963890959486	0.1228835064289524	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	31.25	7.8125	173.78997802734375	0.0	0.010009765625	1.058349609375	2.432	-2.616	73.927	SE	0.010009765625	0.6267666492319361	0.20901843590959235	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	25.390625	11.71875	-37.13226318359375	0.01171875	0.01708984375	1.05859375	2.038	-2.503	77.993	SE	0.020721772630784126	0.39356966941146787	-0.11299466921957269	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	41.015625	1.953125	-167.999267578125	0.0029296875	0.010498046875	1.060546875	1.814	-2.309	80.723	S	0.010899176897241071	0.2244583525990913	-0.19361044057531585	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	27.34375	5.859375	-95.72601318359375	0.0419921875	0.0302734375	1.052978515625	1.588	-2.115	83.909	S	0.051767024533978793	0.22593043574716232	-0.19442298068693686	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	17.578125	7.8125	136.7034912109375	0.034912109375	0.02880859375	1.059814453125	1.485	-1.844	86.248	S	0.045263566528329406	0.10269710596206161	-0.2711649945635817	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:31	23.4375	9.765625	-111.3433837890625	0.0390625	0.03662109375	1.0595703125	1.484	-1.593	87.406	S	0.05354421923696608	0.0007469831830584361	-0.2511515552246373	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	29.296875	15.625	119.1253662109375	0.05859375	0.013916015625	1.064453125	1.489	-1.406	87.758	S	0.060223608576186666	-0.004781860722363973	-0.18667032931438743	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	31.25	13.671875	17.578125	0.02587890625	0.02099609375	1.053955078125	1.569	-1.14	-88.532	S	0.03332497173974913	-0.07947093244767633	-0.26593258998005687	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	29.296875	11.71875	25.390625	0.02685546875	0.022705078125	1.053955078125	1.659	-0.898	-89.101	S	0.03516726850985985	-0.09062150242744127	-0.24174207233261913	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	29.296875	7.8125	25.390625	0.0244140625	0.021728515625	1.056884765625	1.724	-0.673	-89.341	S	0.03268294416082761	-0.06500108367410529	-0.2250838650707795	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	21.484375	13.671875	25.390625	0.0263671875	0.019775390625	1.055908203125	1.768	-0.476	-89.539	S	0.032958984375	-0.043483001291875656	-0.1974291594001636	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	19.53125	13.671875	35.15625	0.024169921875	0.01904296875	1.059326171875	1.79	-0.313	-89.697	S	0.030770436822656257	-0.022054640419058913	-0.16305095457975272	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:32	17.578125	0.0	136.71875	0.061279296875	0.00830078125	1.0556640625	1.783	-0.092	-89.908	S	0.06183894561564529	0.006287353518203975	-0.22062272461443275	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	31.25	3.90625	-142.578125	0.04541015625	0.012451171875	1.055419921875	1.803	0.097	89.153	S	0.04708623972786747	-0.019828098094271773	-0.1885671748752697	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	39.0625	1.953125	-13.66424560546875	-0.01611328125	0.0263671875	1.05859375	1.841	0.318	87.495	S	0.03090091275839207	-0.03804445668058509	-0.22183670359806268	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	23.4375	3.90625	-208.9691162109375	0.028076171875	0.02783203125	1.05712890625	1.809	0.653	84.021	S	0.03953344648086627	0.032020787208544066	-0.33496505118011183	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	17.578125	-5.86700439453125	101.58538818359375	0.018310546875	0.010009765625	1.06005859375	1.737	0.94	80.572	S	0.020867954732771584	0.07241223827261778	-0.28700647213476327	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	62.5	7.8125	173.858642578125	0.05029296875	0.01708984375	1.049560546875	1.613	1.24	76.362	SE	0.05311728028700162	0.12339315053839939	-0.3000596488288688	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	41.015625	23.4375	-56.610107421875	0.066650390625	-0.005126953125	1.08056640625	1.327	1.597	71.639	SE	0.06684729028772247	0.2864361794633641	-0.35669969478334607	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:33	-29.30450439453125	-27.35137939453125	195.343017578125	-0.0205078125	0.036376953125	1.03955078125	1.048	1.772	65.65	SE	0.041759467096618985	0.27870428806093384	-0.174572251822124	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	-64.46075439453125	-72.27325439453125	31.27288818359375	0.04052734375	-0.0009765625	1.01953125	0.752	1.974	61.549	SE	0.04053910785583558	0.29645434787083635	-0.20267551881312373	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	-9.77325439453125	-19.53887939453125	228.5308837890625	0.108154296875	-0.031005859375	1.05224609375	0.227	2.246	55.413	E	0.11251095612476107	0.5248746135055689	-0.2719688016031441	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	15.625	-0.00762939453125	29.296875	0.031494140625	-0.00048828125	1.049072265625	0.253	2.109	54.639	E	0.03149792552353848	-0.026020259828358344	0.13716284028583337	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	44.921875	15.625	25.41351318359375	0.00146484375	-0.001708984375	1.055908203125	0.223	2.046	52.33	E	0.0022508653460187713	0.029673448951293896	0.06348143999823197	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	23.4375	0.0	99.61700439453125	-0.004150390625	-0.010986328125	1.04833984375	0.071	2.004	49.722	E	0.011744153780083685	0.1520242988696953	0.04169431168764737	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	37.109375	-23.44512939453125	-248.0316162109375	0.00244140625	0.00830078125	1.05078125	0.03	1.959	47.599	E	0.008652365794272143	0.04174775726391806	0.04477434506253486	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:34	21.484375	-11.72637939453125	-27.3284912109375	0.059326171875	0.013427734375	1.055419921875	0.033	1.894	44.953	E	0.06082679277906733	-0.003503291034482825	0.06494533957568782	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	58.59375	-58.60137939453125	-123.0010986328125	-0.008544921875	-0.024658203125	1.041259765625	-0.013	1.947	41.275	E	0.026096794270630507	0.045899019705801986	-0.05270517228454996	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	62.5	-29.30450439453125	-197.22747802734375	-0.072998046875	-0.01953125	1.0654296875	-0.21	1.936	35.183	E	0.07556576324055225	0.19679201218260658	0.010627338731716396	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	33.203125	-25.39825439453125	-199.19586181640625	0.0400390625	0.0048828125	1.0625	-0.3	1.871	31.712	NE	0.04033569614856129	0.0899050357119423	0.06579131187525311	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	33.203125	-1.96075439453125	226.57012939453125	0.048095703125	0.003662109375	1.055419921875	-0.385	1.749	28.008	NE	0.04823492203956173	0.08512310406000467	0.12123474501772424	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	37.109375	3.90625	52.74200439453125	-0.00634765625	-0.00390625	1.046142578125	-0.319	1.584	26.232	NE	0.007453289805895384	-0.06571401595739923	0.1652602178925886	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:35	25.390625	1.953125	130.859375	0.0107421875	-0.003662109375	1.05224609375	-0.24	1.477	25.874	NE	0.011349257128095175	-0.07895608716072441	0.10729542944483139	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	9.765625	-3.91387939453125	33.203125	0.013916015625	-0.002197265625	1.052001953125	-0.11	1.35	25.74	NE	0.014088416060794442	-0.12977930728033252	0.12692722705621096	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	19.53125	3.90625	9.765625	-0.336181640625	-0.137939453125	1.06884765625	-0.035	1.16	25.933	NE	0.3633805006074772	-0.07548516700038055	0.18967141951275512	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	107.391357421875	-113.2965087890625	144.53125	-0.02734375	-0.1357421875	1.05419921875	-2.968	2.27	27.916	NE	0.13846884895653483	2.9329879870935955	-1.109800272859679	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	74.16534423828125	-187.49237060546875	-177.734375	-0.01025390625	-0.227294921875	1.12939453125	-14.63	1.483	26.103	NE	0.22752609543422958	11.661969018794435	0.7870947634996048	NW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	-87.95928955078125	107.42950439453125	-60.546875	0.10009765625	-0.5830078125	0.7841796875	-31.06	-1.526	22.905	NE	0.5915383759510268	16.429827120467678	3.0085867404376954	NW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	56.60247802734375	-46.875	-138.66424560546875	-0.076416015625	-0.7001953125	0.73193359375	-45.036	-6.239	17.068	NE	0.7043528115163401	13.976271182056617	4.713795785810742	NW	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:36	203.094482421875	-3.8909912109375	17.6239013671875	-0.151123046875	-0.912109375	0.750732421875	-52.459	-11.476	11.995	NE	0.9245440428988086	7.423005716807083	5.236799770669317	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:37	142.578125	205.07049560546875	-162.10174560546875	-0.205078125	-0.587646484375	0.49072265625	-52.072	-19.977	6.478	N	0.6224029466124118	-0.3865881357249492	8.500464296455672	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:37	128.92913818359375	138.6566162109375	249.99237060546875	-0.291259765625	-0.725830078125	0.60009765625	-48.592	-19.501	7.268	N	0.7820879447880996	-3.4799828054232407	-0.4753438406428465	None	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-18	19:45:37	-193.35174560546875	85.92987060546875	-195.3277587890625	-0.241455078125	-0.712646484375	0.71533203125	-44.633	-14.273	10.804	N	0.7524397427331952	-3.959307288062	-5.228559481077518	None	gpsLong	gpsLat	700	1000	1000	1000	1000
