#	dia(1)	hora(1)	gyroX	gyroY	gyroZ	accelX	accelY	accelZ	roll	pitch	yaw	brujula	vientoFG	varianzaRoll	varianzaPitch	direccion	gpsLong	gpsLat	altime	motores(4)	motores(4)	motores(4)	motores(4)
0	2019-06-05	15:12:39	-23.44512939453125	-80.08575439453125	-11.72637939453125	-0.21044921875	-0.99267578125	1.758056640625	14.681	9.319	68.886	SE	1.014738429523975	0	0	null	gpsLong	gpsLat	700	1000	1000	1000	1000
1	2019-06-05	15:12:40	-154.30450439453125	50.78125	-27.35137939453125	-0.512451171875	1.698974609375	0.981201171875	12.212	6.708	68.919	SE	1.7745762668471012	2.469019634586081	2.61096033137881	N	gpsLong	gpsLat	700	1000	1000	1000	1000
2	2019-06-05	15:12:40	-101.57012939453125	-42.97637939453125	-37.11700439453125	1.493896484375	-0.75732421875	0.356689453125	12.902	8.177	68.879	SE	1.6748930348930593	-0.6907572642998208	-1.469153173517065	S	gpsLong	gpsLat	700	1000	1000	1000	1000
3	2019-06-05	15:12:40	142.57049560546875	31.25	17.578125	-1.0078125	-1.460205078125	0.786865234375	5.21	3.083	68.812	SE	1.774227974454886	7.692697618009492	5.093383045492837	N	gpsLong	gpsLat	700	1000	1000	1000	1000
4	2019-06-05	15:12:40	25.390625	-82.03887939453125	37.109375	-0.532470703125	0.722412109375	1.265380859375	5.426	7.134	68.583	SE	0.8974432045862674	-0.21649320964867425	-4.050718473269612	S	gpsLong	gpsLat	700	1000	1000	1000	1000
5	2019-06-05	15:12:40	87.890625	-17.58575439453125	-0.00762939453125	-0.080810546875	-1.053466796875	0.8984375	4.791	4.114	68.744	SE	1.056561705062373	0.635066747452318	3.0204296614715904	N	gpsLong	gpsLat	700	1000	1000	1000	1000
6	2019-06-05	15:12:40	33.203125	109.375	1.953125	1.065673828125	0.753662109375	0.696533203125	4.605	3.052	68.741	SE	1.3052460622649533	0.18606383119968672	1.0620204497440864	N	gpsLong	gpsLat	700	1000	1000	1000	1000
7	2019-06-05	15:12:40	130.86700439453125	-0.00762939453125	44.921875	-0.709228515625	1.64501953125	1.592041015625	5.679	1.669	68.636	SE	1.7913945253822818	-1.0743574028193166	1.3828923292965098	N	gpsLong	gpsLat	700	1000	1000	1000	1000
8	2019-06-05	15:12:41	-83.9996337890625	119.140625	-64.46075439453125	1.05908203125	0.947265625	0.94140625	2.99	2.682	68.595	SE	1.4209035552152252	2.6895259442676545	-1.0127714533018517	W	gpsLong	gpsLat	700	1000	1000	1000	1000
9	2019-06-05	15:12:41	-44.92950439453125	-171.88262939453125	19.53125	0.65185546875	1.056396484375	0.84130859375	8.027	5.638	68.757	SE	1.241325535199829	-5.0371391005913075	-2.956060931587001	S	gpsLong	gpsLat	700	1000	1000	1000	1000
