dia(1)			hora(1)			gyro(3)			accel(3)			magne(3)			pitch/yaw/roll(3)			gps(2)		altime(1)		motores(4)
2019-04-11	10:55:03	0.549	0.343	0.748	-0.157	-0.033	1.043	51.457	41.759	-3.616	-8.617	105.955	-1.956	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:04	0.717	0.183	1.03	-0.159	-0.035	1.041	49.499	42.297	-4.133	-8.663	104.225	-1.9	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:04	0.916	0.298	0.839	-0.157	-0.036	1.04	51.457	42.476	-6.371	-8.701	128.499	-1.96	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:05	0.832	-0.053	0.526	-0.156	-0.035	1.042	50.389	41.759	-3.96	-8.547	83.234	-1.953	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:06	0.771	0.381	1.228	-0.158	-0.033	1.047	52.169	43.193	-5.338	-8.647	106.02	-1.896	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:06	0.481	1.259	1.083	-0.159	-0.036	1.043	50.211	42.655	-4.477	-8.642	118.71	-1.954	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:07	0.816	-0.137	0.305	-0.155	-0.035	1.042	50.389	43.193	-4.649	-8.502	61.78	-1.955	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:08	1.068	-0.412	-0.008	-0.156	-0.035	1.042	53.416	42.655	-3.788	-8.418	75.136	-1.903	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:08	0.595	0.351	0.854	-0.158	-0.034	1.043	50.567	42.655	-4.477	-8.601	117.12	-1.899	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	10:55:09	0.648	0.45	0.992	-0.159	-0.034	1.042	50.745	42.835	-4.994	-8.663	118.965	-1.848	gpsLong	gpsLat	700	1000	1000	1000	1000
