dia(1)			hora(1)			gyro(3)			accel(3)			magne(3)			pitch/yaw/roll(3)			gps(2)		altime(1)		motores(4)
2019-04-11	16:02:22	-5.47	-11.246	-6.111	0.154	-0.074	1.062	47.54	33.873	11.537	8.373	122.007	-3.444	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:23	-6.027	2.09	42.114	0.02	-0.037	1.134	54.84	25.091	17.908	2.953	-46.56	-2.252	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:24	0.053	41.367	83.755	-0.361	0.02	1.016	51.457	23.837	16.703	-19.557	128.363	1.063	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:24	-3.25	-16.617	-19.173	-0.353	0.118	1.087	44.157	37.637	4.477	-18.96	-44.344	5.533	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:25	12.383	4.044	-8.652	0.396	-0.063	1.043	45.225	29.751	10.332	22.46	174.691	-3.232	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:26	-9.712	13.657	32.738	0.131	-0.086	1.041	56.087	21.328	22.558	4.453	145.489	-3.218	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:26	-8.56	4.852	-15.03	-0.238	-0.005	1.093	45.581	40.146	0.344	-12.284	-90.126	-0.256	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:27	12.55	34.63	-34.126	0.295	-0.025	1.091	47.718	30.468	9.643	13.699	22.353	-2.322	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:27	-13.245	-19.447	61.676	0.339	-0.161	1.003	53.06	22.224	21.352	21.029	-136.641	-8.647	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-11	16:02:28	-7.362	-8.11	-6.5	-0.544	0.026	1.135	44.691	33.515	4.649	-24.076	136.484	2.419	gpsLong	gpsLat	700	1000	1000	1000	1000
