dia(1)			hora(1)			gyro(3)			accel(3)			magne(3)			pitch/yaw/roll(3)			gps(2)		altime(1)		motores(4)
2019-04-10	18:39:59	0.725	0.732	0.938	0.277	-0.019	1.02	73.892	51.796	11.193	15.219	-160.461	-1.03	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:39:59	0.801	0.473	0.938	0.279	-0.023	1.026	73.714	52.333	12.054	15.209	-160.007	-1.239	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:00	0.664	0.42	0.938	0.278	-0.02	1.021	75.494	49.107	12.398	15.256	-162.017	-1.193	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:01	0.801	0.526	0.839	0.28	-0.021	1.023	74.248	50.362	11.881	15.356	-159.108	-1.134	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:01	0.717	0.343	0.778	0.28	-0.021	1.023	74.07	51.616	12.742	15.266	-163.478	-1.244	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:02	0.793	0.381	0.923	0.277	-0.023	1.021	74.782	52.692	12.398	15.092	-158.7	-1.245	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:03	0.809	0.435	0.862	0.276	-0.021	1.021	75.316	52.154	13.603	15.295	-154.785	-1.138	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:03	0.763	0.427	0.771	0.278	-0.021	1.024	74.604	51.079	12.915	15.186	-156.75	-1.134	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:04	0.839	0.45	0.908	0.278	-0.022	1.024	74.426	50.9	12.398	15.134	-158.294	-1.134	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:04	0.793	0.42	0.885	0.278	-0.019	1.022	74.426	51.616	12.398	15.215	-159.059	-1.028	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:05	0.702	0.427	0.847	0.277	-0.022	1.023	73.536	52.154	13.259	15.228	-156.474	-1.137	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:06	0.923	0.465	0.9	0.277	-0.021	1.02	76.206	52.333	12.054	15.215	-160.003	-1.138	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:06	0.801	0.374	0.839	0.281	-0.021	1.019	73.002	49.824	11.709	15.162	-158.959	-1.136	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:07	0.885	0.458	0.793	0.28	-0.023	1.025	74.07	50.541	12.398	15.275	-154.94	-1.24	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:08	0.778	0.397	0.839	0.279	-0.021	1.023	74.248	52.871	13.259	15.214	-157.559	-1.19	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:08	0.778	0.45	0.908	0.277	-0.021	1.021	75.138	52.333	12.742	15.281	-155.89	-1.137	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:09	0.778	0.488	0.923	0.279	-0.023	1.023	74.426	52.333	12.742	15.309	-160.454	-1.193	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:10	0.801	0.343	0.862	0.28	-0.022	1.022	74.96	52.154	12.226	15.318	-157.472	-1.189	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:10	0.763	0.465	0.938	0.279	-0.021	1.019	75.138	53.409	11.709	15.334	-156.427	-0.974	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:11	0.717	0.336	0.801	0.278	-0.019	1.023	75.138	51.258	13.087	15.214	-157.552	-1.082	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:12	0.74	0.458	0.824	0.279	-0.021	1.022	74.07	51.258	13.776	15.281	-157.527	-1.083	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:12	0.801	0.42	0.885	0.28	-0.019	1.024	74.604	51.796	11.537	15.158	-157.349	-1.132	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:13	0.824	0.458	0.885	0.278	-0.022	1.02	74.782	51.975	12.054	15.238	-160.169	-1.192	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:13	0.778	0.443	0.908	0.279	-0.021	1.019	75.494	50.183	12.054	15.267	-160.058	-1.082	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:14	0.854	0.443	0.908	0.279	-0.021	1.02	76.741	51.796	12.57	15.304	-156.82	-1.138	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:15	0.717	0.671	0.9	0.279	-0.022	1.023	75.138	51.616	12.398	15.2	-160.37	-1.189	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:15	0.832	0.374	0.87	0.278	-0.02	1.022	75.138	51.975	11.021	15.333	-162.401	-1.082	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:16	0.839	0.389	0.954	0.279	-0.021	1.025	75.672	51.437	13.259	15.253	-161.502	-1.027	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:17	0.793	0.366	0.862	0.28	-0.022	1.019	74.07	53.409	12.054	15.176	-155.768	-1.193	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:17	0.778	0.404	0.816	0.279	-0.021	1.019	74.604	52.513	12.915	15.271	-158.14	-1.14	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:18	0.748	0.465	0.923	0.28	-0.02	1.023	75.85	52.333	12.742	15.289	-157.068	-1.08	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:19	0.786	0.336	0.946	0.279	-0.021	1.02	75.316	51.796	11.881	15.309	-163.592	-1.193	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:19	0.656	0.366	0.893	0.279	-0.02	1.021	75.85	52.333	11.365	15.29	-158.839	-1.083	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:20	0.854	0.504	0.87	0.279	-0.023	1.019	76.028	52.871	12.915	15.304	-157.807	-1.134	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:20	0.786	0.328	0.87	0.279	-0.021	1.023	73.714	51.258	13.087	15.318	-159.702	-1.135	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-10	18:40:21	0.786	0.465	0.938	0.278	-0.02	1.019	74.782	51.616	12.054	15.324	-160.049	-1.085	gpsLong	gpsLat	700	1000	1000	1000	1000
