dia(1)			hora(1)			gyro(3)			accel(3)			magne(3)			roll/pitch/yaw(3)			gps(2)		altime(1)		motores(4)
2019-04-17	21:42:11	99.609375	80.078125	164.0625	0.01953125	0.005615234375	1.058349609375	0.327	0.268	-10.683	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:12	-154.296875	-189.46075439453125	-107.46002197265625	-0.090576171875	-0.06884765625	0.984375	1.787	-0.49	-5.209	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:12	-37.11700439453125	85.9375	208.953857421875	-0.02685546875	0.04052734375	1.069091796875	2.554	-1.555	9.224	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:13	82.03125	220.69549560546875	-111.36627197265625	0.00830078125	0.029052734375	1.061279296875	1.998	-1.319	25.531	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:13	134.75799560546875	-164.07012939453125	-123.077392578125	-0.000732421875	0.026611328125	1.06005859375	0.514	-1.698	35.209	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:14	35.15625	9.765625	70.3125	0.0048828125	-0.011962890625	1.05810546875	-0.371	-1.019	37.265	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:14	76.171875	-44.92950439453125	-115.21148681640625	0.010498046875	0.0107421875	1.05419921875	1.017	-0.112	30.923	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:15	-19.53887939453125	56.640625	-167.93060302734375	0.083740234375	0.000244140625	1.069091796875	0.898	0.635	12.838	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:16	-119.14825439453125	11.71875	35.17913818359375	-0.009765625	0.0576171875	1.0166015625	0.474	0.645	-2.653	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:16	107.421875	68.359375	1.953125	0.0078125	0.134765625	1.047119140625	7.609	1.055	-14.567	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:17	-125.00762939453125	25.390625	-134.77325439453125	-0.000244140625	0.06103515625	1.061767578125	3.179	0.722	-11.934	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:17	-132.82012939453125	41.015625	0.0	-0.0068359375	-0.004150390625	1.0703125	0.302	-0.294	-10.245	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:18	3.90625	105.46875	72.265625	0.00537109375	-0.01904296875	1.053466796875	-0.52	-0.121	-7.798	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:18	21.484375	-234.38262939453125	164.03961181640625	0.171142578125	-0.115966796875	0.838134765625	-0.15	12.042	3.533	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:19	7.80487060546875	-240.234375	240.2496337890625	0.422119140625	-0.01123046875	1.12109375	0.378	-8.904	-0.264	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:19	7.8125	-173.83575439453125	-72.27325439453125	0.03662109375	0.025634765625	1.042236328125	2.204	1.936	0.202	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:20	-11.72637939453125	21.484375	62.5	0.026611328125	0.014892578125	1.04833984375	1.939	0.808	0.081	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:20	123.046875	62.5	216.74346923828125	0.020263671875	0.0390625	1.06884765625	2.15	0.294	10.824	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:21	74.21112060546875	-189.4683837890625	-105.4534912109375	0.052490234375	0.0263671875	1.040771484375	2.849	-3.832	18.76	gpsLong	gpsLat	700	1000	1000	1000	1000
2019-04-17	21:42:22	160.14862060546875	107.41424560546875	123.0316162109375	-0.247802734375	0.025390625	1.109130859375	-1.011	-1.169	13.937	gpsLong	gpsLat	700	1000	1000	1000	1000
