#	dia(1)	hora(1)	gyroX	gyroY	gyroZ	accelX	accelY	accelZ	roll	pitch	yaw	brujula	vientoFG	varianzaRoll	varianzaPitch	direccion	gpsLong	gpsLat	altime	motores(4)	motores(4)	motores(4)	motores(4)
0	2019-06-09	11:57:01	-210.9375	37.109375	-89.85137939453125	1.96533203125	-0.24658203125	-0.125732421875	2.61	-2.199	24.91	NE	1.980740440136624	0	0	null	gpsLong	gpsLat	700	1000	1000	1000	1000
1	2019-06-09	11:57:01	11.71875	-68.36700439453125	-72.27325439453125	-0.233642578125	-0.25	1.068603515625	3.111	-2.441	25.128	NE	0.3421824868588349	-0.500862851493812	0.24145661180299482	null	gpsLong	gpsLat	700	1000	1000	1000	1000
2	2019-06-09	11:57:01	99.609375	-125.00762939453125	-60.55450439453125	-1.41455078125	-0.033203125	1.440185546875	2.068	-2.905	25.326	NE	1.4149404087256647	1.0430166097768843	0.46443614706730374	N	gpsLong	gpsLat	700	1000	1000	1000	1000
3	2019-06-09	11:57:01	58.59375	-5.86700439453125	-1.96075439453125	1.99993896484375	1.568359375	-0.259033203125	2.952	-1.967	25.389	NE	2.54155601792498	-0.8843805797031661	-0.9382795422743035	S	gpsLong	gpsLat	700	1000	1000	1000	1000
4	2019-06-09	11:57:02	76.171875	-85.94512939453125	-21.49200439453125	0.39208984375	0.400390625	1.287353515625	2.417	-1.708	25.454	NE	0.5603990526042938	0.5357164148916076	-0.25869737614324984	W	gpsLong	gpsLat	700	1000	1000	1000	1000
5	2019-06-09	11:57:02	21.484375	-33.21075439453125	-62.50762939453125	-0.784912109375	-0.585205078125	1.404052734375	3.635	-1.268	25.562	NE	0.9790566903437202	-1.2184052222325543	-0.4406833165497559	S	gpsLong	gpsLat	700	1000	1000	1000	1000
6	2019-06-09	11:57:02	27.34375	-39.07012939453125	-70.32012939453125	-0.20947265625	0.3095703125	1.33447265625	4.052	-1.58	25.697	NE	0.37378144964374344	-0.4172573336013059	0.31245107243165937	S	gpsLong	gpsLat	700	1000	1000	1000	1000
7	2019-06-09	11:57:02	-17.58575439453125	15.625	-72.27325439453125	0.7314453125	-0.736083984375	0.631591796875	3.511	-1.784	25.903	NE	1.0377051012843668	0.5415375627188812	0.20414545343939938	N	gpsLong	gpsLat	700	1000	1000	1000	1000
8	2019-06-09	11:57:02	0.0	-80.08575439453125	-35.16387939453125	-0.9892578125	-0.86328125	1.716064453125	3.342	-1.923	26.046	NE	1.312968215987671	0.1691659961054346	0.13821832825469715	N	gpsLong	gpsLat	700	1000	1000	1000	1000
9	2019-06-09	11:57:02	25.390625	-0.00762939453125	111.328125	0.918701171875	1.99993896484375	0.671875	3.891	0.607	26.087	NE	2.200856130305838	-0.5490140557004	-2.5296400050760686	S	gpsLong	gpsLat	700	1000	1000	1000	1000
10	2019-06-09	11:57:02	70.3125	85.9375	132.82012939453125	-0.303466796875	-1.83544921875	1.294189453125	1.586	-0.285	24.749	NE	1.8603671496281475	2.304263103913331	0.8918853734819763	N	gpsLong	gpsLat	700	1000	1000	1000	1000
11	2019-06-09	11:57:03	-50.78887939453125	-19.53887939453125	0.0	1.23779296875	0.375732421875	0.3154296875	-3.956	-4.119	24.491	NE	1.2935634063836963	5.542304021703485	3.834560934153905	N	gpsLong	gpsLat	700	1000	1000	1000	1000
12	2019-06-09	11:57:03	44.921875	-5.86700439453125	-21.49200439453125	0.97802734375	1.99993896484375	0.800537109375	-0.831	-0.404	24.629	NE	2.226273421712385	-3.1245392560487493	-3.715679702522498	S	gpsLong	gpsLat	700	1000	1000	1000	1000
13	2019-06-09	11:57:03	-19.53887939453125	21.484375	-101.57012939453125	-0.19921875	0.3232421875	1.400390625	-0.088	-1.74	24.818	NE	0.37970201754974603	-0.743768335978615	1.3359536872425917	S	gpsLong	gpsLat	700	1000	1000	1000	1000
14	2019-06-09	11:57:03	-72.27325439453125	50.78125	-136.72637939453125	-2.0	-1.19287109375	1.99993896484375	1.585	-1.052	25.126	NE	2.328720989363973	-1.6721577941248829	-0.6873790393454364	S	gpsLong	gpsLat	700	1000	1000	1000	1000
15	2019-06-09	11:57:03	23.4375	-70.32012939453125	-144.53887939453125	0.63037109375	-1.76220703125	-0.013427734375	-0.074	-1.437	25.535	NE	1.8715612030661755	1.6587135116884062	0.38516369447200827	N	gpsLong	gpsLat	700	1000	1000	1000	1000
16	2019-06-09	11:57:03	68.359375	-27.35137939453125	-95.71075439453125	1.18310546875	-2.0	0.239013671875	-0.007	-0.898	25.839	NE	2.323733752000465	-0.0668349079337462	-0.539458939836241	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
17	2019-06-09	11:57:03	58.59375	52.734375	-19.53887939453125	-0.5869140625	-2.0	0.96484375	0.892	-1.665	26.006	NE	2.084338772071434	-0.8994702866653487	0.7668838427590905	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
18	2019-06-09	11:57:04	-60.55450439453125	25.390625	1.953125	-1.664794921875	0.3271484375	1.84423828125	1.68	-2.314	26.009	NE	1.6966343837313562	-0.7879854813677524	0.6491830509707703	SW	gpsLong	gpsLat	700	1000	1000	1000	1000
19	2019-06-09	11:57:04	-5.86700439453125	-0.00762939453125	-74.22637939453125	-2.0	-0.85009765625	1.99993896484375	1.341	-2.51	26.092	NE	2.17316958039674	0.33935735814256685	0.19606954420438427	N	gpsLong	gpsLat	700	1000	1000	1000	1000
20	2019-06-09	11:57:04	31.25	5.859375	-87.89825439453125	-1.520263671875	1.15380859375	1.50146484375	2.827	-1.289	26.299	NE	1.9085271554353662	-1.48622451491803	-1.2212552357125142	S	gpsLong	gpsLat	700	1000	1000	1000	1000
